# OpenSignals Text File Format
# {"98:D3:51:FD:8E:66":{"sensor":["RAW","RESPBIT"],"device name":"98:D3:51:FD:8E:66","column":["nSeq","I1","I2","O1","O2","A1","A3"],"sync interval":2,"time":"00:36:18","comments":"","device connection":"BTH98:D3:51:FD:8E:66","channels":[1,3],"date":"2021-09-19","mode":0,"digital IO":[0,0,1,1],"firmware version":0,"device":"bitalino_rev","position":0,"sampling rate":100,"label":["A1","A3"],"resolution":[10,10],"special":[{},{}]}}
# EndOfHeader
0	0	0	0	0	476	686
1	0	0	0	0	479	689
2	0	0	0	0	481	691
3	0	0	0	0	483	695
4	0	0	0	0	489	697
5	0	0	0	0	504	700
6	0	0	0	0	529	703
7	0	0	0	0	567	707
8	0	0	0	0	615	710
9	0	0	0	0	672	713
10	0	0	0	0	733	716
11	0	0	0	0	790	718
12	0	0	0	0	839	722
13	0	0	0	0	874	724
14	0	0	0	0	892	727
15	0	0	0	0	890	730
0	0	0	0	0	869	733
1	0	0	0	0	832	736
2	0	0	0	0	781	739
3	0	0	0	0	721	741
4	0	0	0	0	657	744
5	0	0	0	0	590	746
6	0	0	0	0	525	748
7	0	0	0	0	465	750
8	0	0	0	0	412	752
9	0	0	0	0	368	753
10	0	0	0	0	335	754
11	0	0	0	0	314	756
12	0	0	0	0	305	756
13	0	0	0	0	310	758
14	0	0	0	0	327	759
15	0	0	0	0	354	760
0	0	0	0	0	390	760
1	0	0	0	0	432	761
2	0	0	0	0	476	762
3	0	0	0	0	517	763
4	0	0	0	0	552	763
5	0	0	0	0	582	764
6	0	0	0	0	602	765
7	0	0	0	0	614	766
8	0	0	0	0	617	766
9	0	0	0	0	610	767
10	0	0	0	0	596	768
11	0	0	0	0	575	768
12	0	0	0	0	551	768
13	0	0	0	0	525	769
14	0	0	0	0	496	770
15	0	0	0	0	471	771
0	0	0	0	0	447	771
1	0	0	0	0	425	771
2	0	0	0	0	408	772
3	0	0	0	0	393	771
4	0	0	0	0	384	771
5	0	0	0	0	377	772
6	0	0	0	0	376	772
7	0	0	0	0	380	772
8	0	0	0	0	386	771
9	0	0	0	0	396	769
10	0	0	0	0	408	767
11	0	0	0	0	420	765
12	0	0	0	0	432	764
13	0	0	0	0	444	763
14	0	0	0	0	455	763
15	0	0	0	0	463	764
0	0	0	0	0	470	765
1	0	0	0	0	474	766
2	0	0	0	0	476	768
3	0	0	0	0	478	769
4	0	0	0	0	481	770
5	0	0	0	0	490	772
6	0	0	0	0	507	774
7	0	0	0	0	536	775
8	0	0	0	0	579	776
9	0	0	0	0	632	777
10	0	0	0	0	693	777
11	0	0	0	0	754	778
12	0	0	0	0	810	778
13	0	0	0	0	856	778
14	0	0	0	0	885	777
15	0	0	0	0	895	776
0	0	0	0	0	886	775
1	0	0	0	0	861	773
2	0	0	0	0	819	771
3	0	0	0	0	766	768
4	0	0	0	0	706	766
5	0	0	0	0	642	763
6	0	0	0	0	575	759
7	0	0	0	0	510	755
8	0	0	0	0	450	750
9	0	0	0	0	399	745
10	0	0	0	0	356	740
11	0	0	0	0	324	734
12	0	0	0	0	303	728
13	0	0	0	0	297	722
14	0	0	0	0	305	716
15	0	0	0	0	326	710
0	0	0	0	0	359	704
1	0	0	0	0	399	698
2	0	0	0	0	446	692
3	0	0	0	0	491	685
4	0	0	0	0	532	679
5	0	0	0	0	568	673
6	0	0	0	0	596	667
7	0	0	0	0	615	660
8	0	0	0	0	625	653
9	0	0	0	0	622	647
10	0	0	0	0	613	640
11	0	0	0	0	596	633
12	0	0	0	0	573	627
13	0	0	0	0	545	620
14	0	0	0	0	517	613
15	0	0	0	0	487	606
0	0	0	0	0	460	599
1	0	0	0	0	435	592
2	0	0	0	0	415	585
3	0	0	0	0	399	577
4	0	0	0	0	387	570
5	0	0	0	0	378	563
6	0	0	0	0	376	556
7	0	0	0	0	376	548
8	0	0	0	0	381	539
9	0	0	0	0	389	530
10	0	0	0	0	399	521
11	0	0	0	0	410	512
12	0	0	0	0	422	504
13	0	0	0	0	435	496
14	0	0	0	0	447	489
15	0	0	0	0	456	483
0	0	0	0	0	464	477
1	0	0	0	0	468	472
2	0	0	0	0	474	467
3	0	0	0	0	479	463
4	0	0	0	0	488	458
5	0	0	0	0	506	454
6	0	0	0	0	538	450
7	0	0	0	0	582	446
8	0	0	0	0	638	442
9	0	0	0	0	701	438
10	0	0	0	0	766	434
11	0	0	0	0	826	429
12	0	0	0	0	876	425
13	0	0	0	0	909	422
14	0	0	0	0	922	418
15	0	0	0	0	915	415
0	0	0	0	0	889	413
1	0	0	0	0	847	410
2	0	0	0	0	792	408
3	0	0	0	0	727	405
4	0	0	0	0	660	403
5	0	0	0	0	591	401
6	0	0	0	0	525	398
7	0	0	0	0	464	394
8	0	0	0	0	411	391
9	0	0	0	0	366	387
10	0	0	0	0	334	384
11	0	0	0	0	313	380
12	0	0	0	0	307	377
13	0	0	0	0	313	373
14	0	0	0	0	332	370
15	0	0	0	0	361	366
0	0	0	0	0	397	363
1	0	0	0	0	438	359
2	0	0	0	0	481	355
3	0	0	0	0	523	351
4	0	0	0	0	557	348
5	0	0	0	0	583	344
6	0	0	0	0	600	340
7	0	0	0	0	610	337
8	0	0	0	0	609	333
9	0	0	0	0	601	329
10	0	0	0	0	586	326
11	0	0	0	0	566	322
12	0	0	0	0	541	319
13	0	0	0	0	513	315
14	0	0	0	0	487	312
15	0	0	0	0	462	308
0	0	0	0	0	439	305
1	0	0	0	0	418	303
2	0	0	0	0	403	299
3	0	0	0	0	391	296
4	0	0	0	0	383	292
5	0	0	0	0	379	289
6	0	0	0	0	379	286
7	0	0	0	0	382	283
8	0	0	0	0	387	280
9	0	0	0	0	395	277
10	0	0	0	0	405	273
11	0	0	0	0	416	269
12	0	0	0	0	426	265
13	0	0	0	0	436	262
14	0	0	0	0	445	259
15	0	0	0	0	454	257
0	0	0	0	0	461	256
1	0	0	0	0	465	255
2	0	0	0	0	467	254
3	0	0	0	0	468	255
4	0	0	0	0	472	254
5	0	0	0	0	480	254
6	0	0	0	0	500	255
7	0	0	0	0	536	256
8	0	0	0	0	587	257
9	0	0	0	0	651	258
10	0	0	0	0	723	257
11	0	0	0	0	797	260
12	0	0	0	0	866	261
13	0	0	0	0	920	260
14	0	0	0	0	937	262
15	0	0	0	0	937	261
0	0	0	0	0	937	264
1	0	0	0	0	935	263
2	0	0	0	0	888	268
3	0	0	0	0	831	266
4	0	0	0	0	763	268
5	0	0	0	0	691	272
6	0	0	0	0	616	273
7	0	0	0	0	545	275
8	0	0	0	0	479	276
9	0	0	0	0	421	277
10	0	0	0	0	375	278
11	0	0	0	0	341	278
12	0	0	0	0	320	278
13	0	0	0	0	314	278
14	0	0	0	0	322	278
15	0	0	0	0	340	278
0	0	0	0	0	369	277
1	0	0	0	0	406	277
2	0	0	0	0	446	277
3	0	0	0	0	487	276
4	0	0	0	0	526	275
5	0	0	0	0	560	276
6	0	0	0	0	585	275
7	0	0	0	0	601	273
8	0	0	0	0	608	275
9	0	0	0	0	606	274
10	0	0	0	0	595	273
11	0	0	0	0	579	275
12	0	0	0	0	557	275
13	0	0	0	0	533	274
14	0	0	0	0	506	275
15	0	0	0	0	479	275
0	0	0	0	0	454	275
1	0	0	0	0	430	275
2	0	0	0	0	411	275
3	0	0	0	0	394	275
4	0	0	0	0	384	275
5	0	0	0	0	378	275
6	0	0	0	0	374	275
7	0	0	0	0	373	275
8	0	0	0	0	376	275
9	0	0	0	0	384	274
10	0	0	0	0	393	274
11	0	0	0	0	401	275
12	0	0	0	0	413	276
13	0	0	0	0	424	276
14	0	0	0	0	433	276
15	0	0	0	0	444	275
0	0	0	0	0	453	275
1	0	0	0	0	460	274
2	0	0	0	0	465	273
3	0	0	0	0	468	274
4	0	0	0	0	468	275
5	0	0	0	0	466	277
6	0	0	0	0	462	279
7	0	0	0	0	455	282
8	0	0	0	0	450	284
9	0	0	0	0	447	286
10	0	0	0	0	451	289
11	0	0	0	0	467	292
12	0	0	0	0	502	295
13	0	0	0	0	555	298
14	0	0	0	0	621	302
15	0	0	0	0	699	303
0	0	0	0	0	779	307
1	0	0	0	0	854	310
2	0	0	0	0	912	312
3	0	0	0	0	937	315
4	0	0	0	0	937	317
5	0	0	0	0	937	321
6	0	0	0	0	936	324
7	0	0	0	0	889	325
8	0	0	0	0	830	329
9	0	0	0	0	761	330
10	0	0	0	0	684	335
11	0	0	0	0	606	337
12	0	0	0	0	531	340
13	0	0	0	0	463	343
14	0	0	0	0	403	345
15	0	0	0	0	355	346
0	0	0	0	0	320	348
1	0	0	0	0	299	349
2	0	0	0	0	294	351
3	0	0	0	0	302	352
4	0	0	0	0	324	353
5	0	0	0	0	357	355
6	0	0	0	0	396	356
7	0	0	0	0	438	357
8	0	0	0	0	482	358
9	0	0	0	0	522	359
10	0	0	0	0	555	361
11	0	0	0	0	578	362
12	0	0	0	0	593	363
13	0	0	0	0	599	364
14	0	0	0	0	595	365
15	0	0	0	0	583	367
0	0	0	0	0	565	368
1	0	0	0	0	542	369
2	0	0	0	0	515	370
3	0	0	0	0	486	372
4	0	0	0	0	458	373
5	0	0	0	0	434	375
6	0	0	0	0	412	376
7	0	0	0	0	393	378
8	0	0	0	0	377	380
9	0	0	0	0	367	381
10	0	0	0	0	362	383
11	0	0	0	0	361	385
12	0	0	0	0	362	387
13	0	0	0	0	367	390
14	0	0	0	0	374	393
15	0	0	0	0	382	396
0	0	0	0	0	391	398
1	0	0	0	0	400	400
2	0	0	0	0	409	403
3	0	0	0	0	419	406
4	0	0	0	0	429	409
5	0	0	0	0	437	412
6	0	0	0	0	443	415
7	0	0	0	0	449	417
8	0	0	0	0	453	419
9	0	0	0	0	455	422
10	0	0	0	0	455	423
11	0	0	0	0	453	426
12	0	0	0	0	449	430
13	0	0	0	0	444	434
14	0	0	0	0	438	438
15	0	0	0	0	432	443
0	0	0	0	0	424	448
1	0	0	0	0	419	452
2	0	0	0	0	419	457
3	0	0	0	0	429	463
4	0	0	0	0	455	468
5	0	0	0	0	496	474
6	0	0	0	0	557	480
7	0	0	0	0	629	486
8	0	0	0	0	708	492
9	0	0	0	0	784	497
10	0	0	0	0	851	503
11	0	0	0	0	902	509
12	0	0	0	0	929	515
13	0	0	0	0	934	522
14	0	0	0	0	916	528
15	0	0	0	0	878	534
0	0	0	0	0	823	540
1	0	0	0	0	755	547
2	0	0	0	0	680	553
3	0	0	0	0	602	559
4	0	0	0	0	526	565
5	0	0	0	0	455	570
6	0	0	0	0	391	576
7	0	0	0	0	339	581
8	0	0	0	0	299	586
9	0	0	0	0	271	591
10	0	0	0	0	256	596
11	0	0	0	0	257	600
12	0	0	0	0	270	604
13	0	0	0	0	296	608
14	0	0	0	0	332	613
15	0	0	0	0	376	617
0	0	0	0	0	423	621
1	0	0	0	0	468	626
2	0	0	0	0	511	630
3	0	0	0	0	547	633
4	0	0	0	0	574	637
5	0	0	0	0	590	641
6	0	0	0	0	596	644
7	0	0	0	0	593	647
8	0	0	0	0	580	651
9	0	0	0	0	560	655
10	0	0	0	0	536	658
11	0	0	0	0	508	662
12	0	0	0	0	477	665
13	0	0	0	0	448	670
14	0	0	0	0	421	672
15	0	0	0	0	397	676
0	0	0	0	0	375	679
1	0	0	0	0	359	682
2	0	0	0	0	350	685
3	0	0	0	0	344	688
4	0	0	0	0	342	691
5	0	0	0	0	345	695
6	0	0	0	0	351	698
7	0	0	0	0	358	701
8	0	0	0	0	368	704
9	0	0	0	0	380	707
10	0	0	0	0	393	709
11	0	0	0	0	406	712
12	0	0	0	0	419	714
13	0	0	0	0	430	718
14	0	0	0	0	438	721
15	0	0	0	0	446	723
0	0	0	0	0	450	725
1	0	0	0	0	453	726
2	0	0	0	0	455	726
3	0	0	0	0	455	727
4	0	0	0	0	454	728
5	0	0	0	0	452	731
6	0	0	0	0	449	734
7	0	0	0	0	444	737
8	0	0	0	0	439	740
9	0	0	0	0	432	744
10	0	0	0	0	427	748
11	0	0	0	0	421	751
12	0	0	0	0	420	755
13	0	0	0	0	424	759
14	0	0	0	0	443	763
15	0	0	0	0	480	767
0	0	0	0	0	534	771
1	0	0	0	0	600	776
2	0	0	0	0	673	780
3	0	0	0	0	746	784
4	0	0	0	0	812	788
5	0	0	0	0	863	792
6	0	0	0	0	896	795
7	0	0	0	0	908	798
8	0	0	0	0	898	802
9	0	0	0	0	867	805
10	0	0	0	0	819	807
11	0	0	0	0	758	810
12	0	0	0	0	688	814
13	0	0	0	0	614	816
14	0	0	0	0	539	818
15	0	0	0	0	468	821
0	0	0	0	0	403	822
1	0	0	0	0	348	824
2	0	0	0	0	303	825
3	0	0	0	0	271	827
4	0	0	0	0	252	827
5	0	0	0	0	245	828
6	0	0	0	0	252	828
7	0	0	0	0	271	829
8	0	0	0	0	302	829
9	0	0	0	0	343	829
10	0	0	0	0	389	829
11	0	0	0	0	438	828
12	0	0	0	0	484	828
13	0	0	0	0	527	828
14	0	0	0	0	560	827
15	0	0	0	0	585	826
0	0	0	0	0	600	826
1	0	0	0	0	605	825
2	0	0	0	0	600	825
3	0	0	0	0	584	824
4	0	0	0	0	565	824
5	0	0	0	0	540	823
6	0	0	0	0	510	821
7	0	0	0	0	479	820
8	0	0	0	0	449	818
9	0	0	0	0	422	817
10	0	0	0	0	397	816
11	0	0	0	0	375	814
12	0	0	0	0	359	812
13	0	0	0	0	348	811
14	0	0	0	0	343	809
15	0	0	0	0	341	808
0	0	0	0	0	344	806
1	0	0	0	0	351	804
2	0	0	0	0	360	802
3	0	0	0	0	373	802
4	0	0	0	0	387	801
5	0	0	0	0	401	799
6	0	0	0	0	415	796
7	0	0	0	0	429	792
8	0	0	0	0	440	789
9	0	0	0	0	450	786
10	0	0	0	0	456	783
11	0	0	0	0	461	782
12	0	0	0	0	464	779
13	0	0	0	0	464	778
14	0	0	0	0	462	775
15	0	0	0	0	459	774
0	0	0	0	0	455	772
1	0	0	0	0	451	771
2	0	0	0	0	446	769
3	0	0	0	0	449	768
4	0	0	0	0	465	767
5	0	0	0	0	497	765
6	0	0	0	0	544	763
7	0	0	0	0	602	761
8	0	0	0	0	667	759
9	0	0	0	0	730	757
10	0	0	0	0	785	755
11	0	0	0	0	828	753
12	0	0	0	0	853	751
13	0	0	0	0	860	748
14	0	0	0	0	848	745
15	0	0	0	0	818	742
0	0	0	0	0	774	739
1	0	0	0	0	716	736
2	0	0	0	0	653	733
3	0	0	0	0	586	730
